provider_id,hospital_name,city,state,zip_code,hospital_type,hospital_ownership,hospital_overall_rating,patient_experience_national_comparison,address,Latitudes,Longitudes
180115,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,MOUNT VERNON,KY,40456,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"145 NEWCOMB AVENUE
MOUNT VERNON, KY
",37.358006, -84.337001
180130,BAPTIST HEALTH LOUISVILLE,LOUISVILLE,KY,40207,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"4000 KRESGE WAY
LOUISVILLE, KY
",38.239235, -85.639048
181325,JANE TODD CRAWFORD HOSPITAL,GREENSBURG,KY,42743,Critical Access Hospitals,Voluntary non-profit - Private,3,Above the national average,"202-206 MILBY STREET
GREENSBURG, KY
",37.242124, -85.496302
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC",MARYSVILLE,KS,66508,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"708 N 18TH STREET
MARYSVILLE, KS
",39.847991, -96.635952
190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,NEW IBERIA,LA,70562,Acute Care Hospitals,Government - Hospital District or Authority,3,Below the national average,"2315 E MAIN STREET
NEW IBERIA, LA
",29.988938, -91.785528
190208,EAST CARROLL PARISH HOSPITAL,LAKE PROVIDENCE,LA,71254,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"336 NORTH HOOD STREET
LAKE PROVIDENCE, LA
",32.811076, -91.171656
200031,CARY MEDICAL CENTER,CARIBOU,ME,04736,Acute Care Hospitals,Government - Local,3,Above the national average,"163 VAN BUREN RD, SUITE 1
CARIBOU, ME
",46.878992, -68.010465
190202,OCHSNER MEDICAL CENTER - BATON ROUGE,BATON ROUGE,LA,70816,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"17000 MEDICAL CENTER DR
BATON ROUGE, LA
",30.440994, -91.001513
200034,ST MARYS REGIONAL MEDICAL CENTER,LEWISTON,ME,04240,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"93 CAMPUS AVENUE - PO BOX 7291
LEWISTON, ME
",44.101414, -70.198216
170013,HAYS MEDICAL CENTER,HAYS,KS,67601,Acute Care Hospitals,Voluntary non-profit - Other,3,Above the national average,"2220 CANTERBURY DRIVE
HAYS, KS
",38.879604, -99.299273
191301,UNION GENERAL HOSPITAL,FARMERVILLE,LA,71241,Critical Access Hospitals,Voluntary non-profit - Private,3,Not Available,"901 JAMES AVE
FARMERVILLE, LA
",32.786422, -92.393092
191305,ST JAMES PARISH HOSPITAL,LUTCHER,LA,70071,Critical Access Hospitals,Government - Hospital District or Authority,3,Not Available,"1645 LUTCHER AVENUE
LUTCHER, LA
",30.052422, -90.702489
201315,STEPHENS MEMORIAL HOSPITAL,NORWAY,ME,04268,Critical Access Hospitals,Voluntary non-profit - Private,3,Above the national average,"181 MAIN STREET
NORWAY, ME
",44.209539, -70.532978
190106,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,71463,Acute Care Hospitals,Proprietary,3,Not Available,"130 N HOSPITAL DR
OAKDALE, LA
",30.816264, -92.644545
220065,NOBLE HOSPITAL,WESTFIELD,MA,01085,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"115 WEST SILVER STREET
WESTFIELD, MA
",42.117748, -72.760312
201310,BRIDGTON HOSPITAL,BRIDGTON,ME,04009,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"10 HOSPITAL DRIVE
BRIDGTON, ME
",44.047249, -70.712777
161347,FLOYD COUNTY MEDICAL CENTER,CHARLES CITY,IA,50616,Critical Access Hospitals,Voluntary non-profit - Other,4,Above the national average,"800 11TH ST
CHARLES CITY, IA
",43.052663, -92.683613
170145,COFFEYVILLE REGIONAL MEDICAL CENTER,COFFEYVILLE,KS,67337,Acute Care Hospitals,Government - Local,3,Below the national average,"1400 W 4TH ST
COFFEYVILLE, KS
",37.040399, -95.638346
220063,LOWELL GENERAL HOSPITAL,LOWELL,MA,01854,Acute Care Hospitals,Voluntary non-profit - Private,2,Same as the national average,"295 VARNUM AVENUE
LOWELL, MA
",42.646493, -71.340573
220008,STURDY MEMORIAL HOSPITAL,ATTLEBORO,MA,02703,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"211 PARK STREET
ATTLEBORO, MA
",41.942695, -71.275279
190017,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,LA,70570,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"539 EAST PRUDHOMME STREET
OPELOUSAS, LA
",30.543457, -92.075785
190034,ABBEVILLE GENERAL HOSPITAL,ABBEVILLE,LA,70510,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"118 N HOSPITAL DR
ABBEVILLE, LA
",29.97325, -92.106986
190014,TECHE REGIONAL MEDICAL CENTER,MORGAN CITY,LA,70380,Acute Care Hospitals,Proprietary,3,Same as the national average,"1125 MARGUERITE STREET
MORGAN CITY, LA
",29.708471, -91.200157
230031,LAKE HURON MEDICAL CENTER,PORT HURON,MI,48060,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"2601 ELECTRIC AVENUE
PORT HURON, MI
",42.955785, -82.431961
180046,BOURBON COMMUNITY HOSPITAL,PARIS,KY,40361,Acute Care Hospitals,Proprietary,3,Same as the national average,"9 LINVILLE DRIVE
PARIS, KY
",38.220655, -84.238896
220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,PLYMOUTH,MA,02360,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"275 SANDWICH STREET
PLYMOUTH, MA
",41.944246, -70.64472
180002,WHITESBURG ARH HOSPITAL,WHITESBURG,KY,41858,Acute Care Hospitals,Voluntary non-profit - Other,3,Above the national average,"240 HOSPITAL ROAD
WHITESBURG, KY
",37.11182, -82.813612
190167,MERCY REGIONAL MEDICAL CENTER,VILLE PLATTE,LA,70586,Acute Care Hospitals,Proprietary,4,Same as the national average,"800 E MAIN
VILLE PLATTE, LA
",30.684931, -92.265973
190160,GLENWOOD REGIONAL MEDICAL CENTER,WEST MONROE,LA,71291,Acute Care Hospitals,Proprietary,2,Same as the national average,"503 MCMILLAN ROAD
WEST MONROE, LA
",32.513462, -92.156761
191323,RICHLAND PARISH HOSPITAL-DELHI,DELHI,LA,71232,Critical Access Hospitals,Government - Hospital District or Authority,3,Not Available,"407 CINCINNATI STREET
DELHI, LA
",32.452864, -91.494079
161359,BURGESS HEALTH CENTER,ONAWA,IA,51040,Critical Access Hospitals,Voluntary non-profit - Private,3,Above the national average,"1600 DIAMOND STREET
ONAWA, IA
",42.025739, -96.105586
220066,MERCY MEDICAL CTR,SPRINGFIELD,MA,01104,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"271 CAREW STREET
SPRINGFIELD, MA
",42.115878, -72.595442
220033,BEVERLY HOSPITAL CORPORATION,BEVERLY,MA,01915,Acute Care Hospitals,Voluntary non-profit - Private,4,Below the national average,"85 HERRICK STREET
BEVERLY, MA
",42.567592, -70.876201
231321,BELL HOSPITAL,ISHPEMING,MI,49849,Critical Access Hospitals,Proprietary,4,Above the national average,"901 LAKESHORE DRIVE
ISHPEMING, MI
",46.498665, -87.682993
230080,MCLAREN CENTRAL MICHIGAN,MOUNT PLEASANT,MI,48858,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"1221 SOUTH DRIVE
MOUNT PLEASANT, MI
",43.598528, -84.761389
171371,CLAY COUNTY MEDICAL CENTER,CLAY CENTER,KS,67432,Critical Access Hospitals,Government - Local,3,Same as the national average,"617 LIBERTY
CLAY CENTER, KS
",39.391681, -97.124196
181301,MARCUM & WALLACE MEMORIAL HOSPITAL,IRVINE,KY,40336,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"60 MERCY COURT
IRVINE, KY
",37.705267, -83.977742
190045,ST TAMMANY PARISH HOSPITAL,COVINGTON,LA,70433,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"1202 S TYLER STREET
COVINGTON, LA
",30.468955, -90.113935
170075,"MERCY HOSPITAL, INC",MOUNDRIDGE,KS,67107,Acute Care Hospitals,Voluntary non-profit - Church,3,Not Available,"218 E PACK STREET
MOUNDRIDGE, KS
",38.205072, -97.517021
251331,BMH-CALHOUN,CALHOUN CITY,MS,38916,Critical Access Hospitals,Voluntary non-profit - Private,3,Not Available,"140 BURKE-CALHOUN CITY ROAD
CALHOUN CITY, MS
",33.869665, -89.317176
180127,FRANKFORT REGIONAL MEDICAL CENTER,FRANKFORT,KY,40601,Acute Care Hospitals,Proprietary,3,Below the national average,"299 KINGS DAUGHTERS DRIVE
FRANKFORT, KY
",38.159774, -84.905753
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,LA,70808,Acute Care Hospitals,Voluntary non-profit - Church,2,Above the national average,"5000 HENNESSY BLVD
BATON ROUGE, LA
",30.401318, -91.111528
180045,ST ELIZABETH FLORENCE,FLORENCE,KY,41042,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"4900 HOUSTON ROAD
FLORENCE, KY
",39.017615, -84.63279
190008,TERREBONNE GENERAL MEDICAL CENTER,HOUMA,LA,70360,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"8166 MAIN STREET
HOUMA, LA
",29.598537, -90.714322
181305,SAINT JOSEPH MARTIN,MARTIN,KY,41649,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"11203 MAIN STREET
MARTIN, KY
",37.579059, -82.750299
171333,CLARA BARTON HOSPITAL,HOISINGTON,KS,67544,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"250 W 9TH STREET
HOISINGTON, KS
",38.521549, -98.77941
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,NEW ORLEANS,LA,70112,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"2000 CANAL STREET
NEW ORLEANS, LA
",29.961113, -90.080941
190002,LAFAYETTE GENERAL MEDICAL CENTER,LAFAYETTE,LA,70503,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"1214 COOLIDGE AVENUE
LAFAYETTE, LA
",30.202319, -92.018705
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,ALEXANDRIA,LA,71301,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"3330 MASONIC DRIVE
ALEXANDRIA, LA
",31.282459, -92.460797
200050,MAINE COAST MEMORIAL HOSPITAL,ELLSWORTH,ME,04605,Acute Care Hospitals,Voluntary non-profit - Other,5,Above the national average,"50 UNION STREET
ELLSWORTH, ME
",44.546574, -68.415526
190081,WEST CARROLL MEMORIAL HOSPITAL,OAK GROVE,LA,71263,Acute Care Hospitals,Proprietary,3,Same as the national average,"706 ROSS STREET
OAK GROVE, LA
",32.867813, -91.383196
180078,PAUL B HALL REGIONAL MEDICAL CENTER,PAINTSVILLE,KY,41240,Acute Care Hospitals,Proprietary,3,Below the national average,"625 JAMES S TRIMBLE BOULEVARD
PAINTSVILLE, KY
",37.815015, -82.812803
180124,GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,42104,Acute Care Hospitals,Proprietary,4,Above the national average,"1801 ASHLEY CIRCLE
BOWLING GREEN, KY
",36.965672, -86.435599
190164,BYRD REGIONAL HOSPITAL,LEESVILLE,LA,71446,Acute Care Hospitals,Proprietary,3,Same as the national average,"1020 FERTITTA BLVD
LEESVILLE, LA
",31.137324, -93.268791
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,42503,Acute Care Hospitals,Proprietary,2,Same as the national average,"305 LANGDON STREET
SOMERSET, KY
",37.086576, -84.617956
190039,WEST JEFFERSON MEDICAL CENTER,MARRERO,LA,70072,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"1101 MEDICAL CENTER BLVD
MARRERO, LA
",29.891749, -90.095886
180029,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,41701,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"100 MEDICAL CENTER DRIVE
HAZARD, KY
",37.279027, -83.227413
220058,CLINTON HOSPITAL ASSOCIATION,CLINTON,MA,01510,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"201 HIGHLAND STREET
CLINTON, MA
",42.427062, -71.693349
201309,MAYO REGIONAL HOSPITAL,DOVER FOXCROFT,ME,04426,Critical Access Hospitals,Government - Hospital District or Authority,3,Above the national average,"897 WEST MAIN STREET
DOVER FOXCROFT, ME
",45.186556, -69.237798
220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,02721,Acute Care Hospitals,Proprietary,4,Above the national average,"795 MIDDLE STREET
FALL RIVER, MA
",41.693321, -71.163642
200019,SOUTHERN MAINE HEALTH CARE,BIDDEFORD,ME,04005,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"1 MEDICAL CENTER DRIVE
BIDDEFORD, ME
",43.478517, -70.492207
190027,CHRISTUS ST PATRICK HOSPITAL,LAKE CHARLES,LA,70601,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"524 DR MICHAEL DEBAKEY STREET
LAKE CHARLES, LA
",30.215437, -93.22767
161366,SHENANDOAH MEDICAL CENTER,SHENANDOAH,IA,51601,Critical Access Hospitals,Voluntary non-profit - Private,3,Not Available,"300 PERSHING AVENUE
SHENANDOAH, IA
",40.753644, -95.368553
161360,ORANGE CITY AREA HEALTH SYSTEM,ORANGE CITY,IA,51041,Critical Access Hospitals,Voluntary non-profit - Other,4,Above the national average,"1000 LINCOLN CIRCLE SE
ORANGE CITY, IA
",42.994878, -96.045734
200037,FRANKLIN MEMORIAL HOSPITAL,FARMINGTON,ME,04938,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"111 FRANKLIN HEALTH COMMONS
FARMINGTON, ME
",44.625115, -70.161244
200008,MERCY HOSPITAL,PORTLAND,ME,04101,Acute Care Hospitals,Voluntary non-profit - Church,4,Above the national average,"144 STATE STREET
PORTLAND, ME
",43.652067, -70.265231
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,MIDDLESBORO,KY,40965,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"3600 WEST CUMBERLAND AVENUE
MIDDLESBORO, KY
",36.605199, -83.740056
220012,CAPE COD HOSPITAL,HYANNIS,MA,02601,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"88 LEWIS BAY ROAD
HYANNIS, MA
",41.653169, -70.274896
180101,GEORGETOWN COMMUNITY HOSPITAL,GEORGETOWN,KY,40324,Acute Care Hospitals,Proprietary,3,Same as the national average,"1140 LEXINGTON ROAD
GEORGETOWN, KY
",38.188484, -84.562461
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,STANFORD,KY,40484,Critical Access Hospitals,Voluntary non-profit - Private,3,Not Available,"110 METKER TRAIL
STANFORD, KY
",37.543616, -84.653879
230141,MCLAREN FLINT,FLINT,MI,48532,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"401 S BALLENGER HIGHWAY
FLINT, MI
",43.014187, -83.733578
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,RED OAK,IA,51566,Critical Access Hospitals,Government - Local,4,Above the national average,"2301 EASTERN AVENUE
RED OAK, IA
",41.02654, -95.213919
200021,MID COAST HOSPITAL,BRUNSWICK,ME,04011,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"123 MEDICAL CENTER DRIVE
BRUNSWICK, ME
",43.905661, -69.892006
220019,HARRINGTON MEMORIAL HOSPITAL-1,SOUTHBRIDGE,MA,01550,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"100 SOUTH STREET
SOUTHBRIDGE, MA
",42.077182, -72.042065
180095,CRITTENDEN HEALTH SYSTEM,MARION,KY,42064,Acute Care Hospitals,Proprietary,3,Same as the national average,"520 WEST GUM STREET
MARION, KY
",37.329411, -88.090141
181311,ST ELIZABETH GRANT,WILLIAMSTOWN,KY,41097,Critical Access Hospitals,Voluntary non-profit - Church,3,Not Available,"238 BARNES ROAD
WILLIAMSTOWN, KY
",38.647988, -84.577998
220016,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,MA,01301,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"164 HIGH STREET
GREENFIELD, MA
",42.595606, -72.591287
170094,COFFEY COUNTY HOSPITAL,BURLINGTON,KS,66839,Acute Care Hospitals,Government - Local,4,Above the national average,"801 NORTH 4TH STREET
BURLINGTON, KS
",38.201677, -95.738569
161376,CASS COUNTY MEMORIAL HOSPITAL,ATLANTIC,IA,50022,Critical Access Hospitals,Government - Local,3,Same as the national average,"1501 EAST TENTH STREET
ATLANTIC, IA
",41.401712, -94.992608
190118,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,LA,71052,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"207 JEFFERSON STREET
MANSFIELD, LA
",32.035258, -93.709136
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LAFAYETTE,LA,70508,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"4801 AMBASSADOR CAFFERY PARKWAY
LAFAYETTE, LA
",30.150001, -92.040447
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,LOUISVILLE,KY,40202,Acute Care Hospitals,Voluntary non-profit - Private,1,Below the national average,"530 SOUTH JACKSON STREET
LOUISVILLE, KY
",38.248446, -85.745071
200039,MAINEGENERAL MEDICAL CENTER,AUGUSTA,ME,04330,Acute Care Hospitals,Voluntary non-profit - Other,4,Above the national average,"35 MEDICAL CENTER PARKWAY
AUGUSTA, ME
",44.360853, -69.785718
190079,ST CHARLES PARISH HOSPITAL,LULING,LA,70070,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"1057 PAUL MAILLARD ROAD
LULING, LA
",29.924424, -90.371818
230100,TAWAS ST JOSEPH HOSPITAL,TAWAS CITY,MI,48764,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"200 HEMLOCK
TAWAS CITY, MI
",44.274911, -83.511002
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,02302,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"680 CENTER STREET
BROCKTON, MA
",42.08621, -70.991083
191315,HARDTNER MEDICAL CENTER,OLLA,LA,71465,Critical Access Hospitals,Government - Hospital District or Authority,3,Same as the national average,"1102 N PINE ROAD
OLLA, LA
",31.859492, -92.275811
170104,SHAWNEE MISSION MEDICAL CENTER,SHAWNEE MISSION,KS,66204,Acute Care Hospitals,Voluntary non-profit - Church,5,Above the national average,"9100 W 74TH STREET
SHAWNEE MISSION, KS
",38.995137, -94.69204
190020,LANE REGIONAL MEDICAL CENTER,ZACHARY,LA,70791,Acute Care Hospitals,Government - Hospital District or Authority,2,Same as the national average,"6300 MAIN STREET
ZACHARY, LA
",30.649957, -91.136747
170133,SAINT LUKE'S CUSHING HOSPITAL,LEAVENWORTH,KS,66048,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"711 MARSHALL STREET
LEAVENWORTH, KS
",39.307773, -94.918355
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,HUTCHINSON,KS,67502,Acute Care Hospitals,Proprietary,2,Below the national average,"1701 E 23RD AVENUE
HUTCHINSON, KS
",38.079485, -97.892275
190090,WINN PARISH MEDICAL CENTER,WINNFIELD,LA,71483,Acute Care Hospitals,Proprietary,3,Same as the national average,"301 W BOUNDARY AVE
WINNFIELD, LA
",31.924979, -92.645139
161351,AVERA HOLY FAMILY HOSPITAL,ESTHERVILLE,IA,51334,Critical Access Hospitals,Voluntary non-profit - Church,4,Above the national average,"826 NORTH 8TH STREET
ESTHERVILLE, IA
",43.410596, -94.833956
190177,LAKEVIEW REGIONAL MEDICAL CENTER,COVINGTON,LA,70433,Acute Care Hospitals,Proprietary,3,Same as the national average,"95 JUDGE TANNER BOULEVARD
COVINGTON, LA
",30.409916, -90.081172
180116,JACKSON PURCHASE MEDICAL CENTER,MAYFIELD,KY,42066,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"1099 MEDICAL CENTER CIRCLE
MAYFIELD, KY
",36.757411, -88.650981
201302,ST ANDREWS HOSPITAL,DAMARISCOTTA,ME,04543,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"35 MILES STREET
DAMARISCOTTA, ME
",44.026199, -69.527164
180066,LOGAN MEMORIAL HOSPITAL,RUSSELLVILLE,KY,42276,Acute Care Hospitals,Proprietary,3,Same as the national average,"1625 NASHVILLE STREET
RUSSELLVILLE, KY
",36.815437, -86.882593
170109,MIAMI COUNTY MEDICAL CENTER,PAOLA,KS,66071,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"2100 BAPTISTE DRIVE
PAOLA, KS
",38.568591, -94.850849
180070,TWIN LAKES REGIONAL MEDICAL CENTER,LEITCHFIELD,KY,42754,Acute Care Hospitals,Voluntary non-profit - Other,4,Same as the national average,"910 WALLACE AVENUE
LEITCHFIELD, KY
",37.471947, -86.287038
201305,CALAIS REGIONAL HOSPITAL,CALAIS,ME,04619,Critical Access Hospitals,Voluntary non-profit - Private,4,Same as the national average,"24 HOSPITAL LANE
CALAIS, ME
",45.180639, -67.270521
161352,CLARINDA REGIONAL HEALTH CENTER,CLARINDA,IA,51632,Critical Access Hospitals,Voluntary non-profit - Other,3,Not Available,"220 ESSIE DAVISON DRIVE
CLARINDA, IA
",40.723116, -95.041406
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,LAKE CITY,IA,51449,Critical Access Hospitals,Voluntary non-profit - Private,4,Not Available,"1301 WEST MAIN STREET
LAKE CITY, IA
",42.266888, -94.748857
170009,SAINT JOHN HOSPITAL,LEAVENWORTH,KS,66048,Acute Care Hospitals,Voluntary non-profit - Other,4,Above the national average,"3500 SOUTH 4TH STREET
LEAVENWORTH, KS
",39.283683, -94.903472
220017,CARNEY HOSPITAL,BOSTON,MA,02124,Acute Care Hospitals,Proprietary,3,Below the national average,"2100 DORCHESTER AVENUE
BOSTON, MA
",42.277963, -71.066483
170023,ST CATHERINE HOSPITAL,GARDEN CITY,KS,67846,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"401 EAST SPRUCE
GARDEN CITY, KS
",37.968871, -100.868615
